_id,LoopsGuide,Loop,TourNum,OrderNum,LoopTourName,LoopTourURL,TourLabel,SiteName,Neighbourhood,TourType,Duration,EntryType,Interests,DirectionsTransit,DirectionsCar,Description,Address,Latitude,Longitude,ExternalLink,ImageCredit,ImageCreditExternalLink,ImageAltText,ImageURL,ThumbURL,ImageOrientation,test1,test2,test3,ObjectId,geometry
3378,North York,2,2,3,Historical Mini Tour - Willowdale,NA,NA,David Gibson,Willowdale,NA,NA,Did you know,"History, Architecture",NA,NA,"David Gibson was encouraged by his father to become a land surveyor and completed his training in Scotland before he immigrated to Canada. After moving to Upper Canada in 1825, he was appointed Deputy Land Surveyor, surveying for both the government and private individuals. Gibson married Eliza Milne in 1828 and they had seven children. In 1834, when the town of York was incorporated as the City of Toronto, he was the first City Surveyor. He was twice elected as the representative of the first riding of York in the Legislative Assembly. The neighbourhood of Willowdale was named by David Gibson. When he petitioned the government for a local post office in 1855, a unique name for the community had to be provided to distinguish it from other communities/post offices in the province. David suggested ""Willow Dale"" because of all the willow trees growing in the area.",Yonge St. and Church Ave.,NA,NA,NA,NA,NA,A black and white historical portrait-style photograph of David Gibson,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/DavidGibson.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/DavidGibson.jpg,Portrait,NA,NA,NA,693,"c(-79.413898, 43.773909)"
3379,North York,2,2,4,Historical Mini Tour - Willowdale,NA,NA,Dempsey Store,Willowdale,NA,NA,Destination,"History, Architecture",NA,NA,"This building originally stood on the northwest corner of Yonge Street and Sheppard Avenue. It was built in 1860 by Joseph Shepard II, son of Joseph Shepard, who was one of the earliest settlers of York in the 1790s. Joseph Shepard II operated a store that housed the local post office until 1888. It was the first general store in the area. Benjamin Brown purchased the building in 1904 and it was known as Brown's Store until 1921. In the early 1920s, it was sold to George and William Dempsey and came to be known as the Dempsey Brothers Hardware Store. It was a very familiar North York landmark. The store was relocated to its present location in 1996 and is now home to the Shining Through Centre, which provides services to children with autism and their families. Visit shiningthrough.ca to find more about the centre.",250 Beecroft Rd.,NA,NA,NA,Toronto Public Library,NA,"A black and white historical photograph of a three-storey brick commercial building featuring a wraparound store sign reading, ""Dempsey Brothers""; A three-storey brick building features glass storefront windows on the first floor and a wrap-around veranda with picnic tables and detailed wooden pillars",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/DempseyStore.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/DempseyStore.jpg,Landscape,DempseyStore2.jpg,NA,NA,694,"c(-79.416957, 43.770125)"
3380,North York,2,2,5,Historical Mini Tour - Willowdale,NA,NA,Gibson House,Willowdale,NA,NA,Destination,"History, Architecture",NA,NA,"This was the house of David Gibson, who became influential in the history of Upper Canada. In 1829, he bought this property on Yonge Street where he settled into a wood frame house with his wife, Eliza. He was a member of the Reform Party and was involved in the 1837 rebellion of Upper Canada. The rebellion was squashed shortly after it started and the Gibson home was burned by government forces. Eliza Gibson saved the face and inner workings of their tall case clock from the fire. This clock - with a new case - is now on display in the Gibson House Museum. David Gibson was charged with treason and fled to the United States. He prospered as an engineer on the Erie Canal during his years in the United States and, although pardoned in 1843, he did not return to Canada until 1848. In 1851, the Gibsons moved into their new red brick Georgian Revival style home. David and Eliza's son, Peter Silas Gibson took over the family home where he lived until 1916. Gibson House Museum holds special events year-round and the site also features a heritage vegetable garden and gallery. Gibson House Museum is one of 10 historic sites owned and operated by the City of Toronto.",5172 Yonge St.,NA,NA,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/gibson-house-museum/,Gibson House Museum,NA,The two-storey red brick Gibson House Museum building featuring its Georgian Revival architecture and two large trees on the front lawn; A sepia toned historical photograph of Gibson House in the 1890s with members of the Gibson family seated on the front porch and peering out of the second floor windows,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/GibsonHouseMuseum.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/GibsonHouseMuseum.jpg,Landscape,GibsonHouse1890s.jpg,NA,NA,695,"c(-79.414446, 43.769707)"
3381,North York,2,2,6,Historical Mini Tour - Willowdale,NA,NA,Heritage Apple Tree,Willowdale,NA,NA,Did you know,"History, Nature",NA,NA,"The heritage apple tree growing in the parkette on the northwest corner of Yonge Street and Park Home Avenue is, according to David Gibson's diary, the last remaining apple tree from the orchard he planted on April 28, 1832. This tree is a Tolman Sweet apple tree and grafts were taken from it to grow new apple trees, later planted in Dempsey Park. The side street running west off Yonge Street (Tolman Street) just south of Finch Avenue is named after this apple tree.",5162 Yonge St.,NA,NA,NA,Illustration by Daniel Rotsztain,NA,Black line drawing of an apple tree,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/Tolman Apple Tree3.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/Tolman Apple Tree3.jpg,Landscape,NA,NA,NA,696,"c(-79.413389, 43.769475)"
3382,North York,2,2,7,Historical Mini Tour - Willowdale,NA,NA,Michael Shepard House/York Cemetery,Willowdale,NA,NA,Destination,"History, Architecture",NA,NA,"This brick farmhouse is the same style as Gibson House. It was built in 1859 by Michael Shepard, son of Joseph Shepard. York Cemetery used to be Joseph Shepard's property, which he was granted in 1805. Michael purchased part of the property from his father in 1837 just months before the Rebellion broke out. The rebel leader, William Lyon Mackenzie hid on this property before escaping to the United States to avoid imprisonment. Both Michael and his brother Thomas participated in the Rebellion as well and were imprisoned. The brothers escaped and fled to the United States, returning to Canada when they were pardoned in 1843. In 1859, Michael built this house and lived there until 1876. In 1916, the Toronto General Burying Grounds (now the Mount Pleasant Group of Cemeteries) bought the house and the property. The land was converted for cemetery use but was not used as a cemetery until 1946. The Michael Shepard House now serves as part of the offices for York Cemetery.",160 Beecroft Rd.,NA,NA,NA,Toronto Public Library,NA,A black and white historical photograph of a two and a half storey brick house featuring a white columned front facade on a large grassy lot with trees,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/MichaelShepardHouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/MichaelShepardHouse.jpg,Landscape,NA,NA,NA,697,"c(-79.419064, 43.764955)"
3383,North York,2,2,8,Historical Mini Tour - Willowdale,NA,NA,York Cemetery,Willowdale,NA,NA,Did you know,History,NA,NA,"There are several well-known people buried in the York Cemetery. Tim Horton (former Toronto Maple Leafs player and co-founder of Tim Hortons coffee shops), Grand Duchess Olga Alexandrovna (daughter of Emperor Alexander III of Russia and younger sister of Tsar Nicholas II) and Barbara Frum (acclaimed CBC radio and television journalist) are all buried here.",160 Beecroft Rd.,NA,NA,https://www.mountpleasantgroup.com/en-CA/Locations/Cemeteries/York-Cemetery.aspx,NA,NA,NA,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/NorthYorkPlaceholder.png,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/NorthYorkPlaceholder.png,Portrait,NA,NA,NA,698,"c(-79.41993, 43.765839)"
3384,North York,2,2,9,Historical Mini Tour - Willowdale,NA,NA,Joseph Shepard House,Willowdale,NA,NA,Destination,"History, Architecture",NA,NA,"This house was built circa 1835 by Joseph Shepard (1767-1837), a prosperous farmer and miller and the father of Michael, Thomas and Joseph II. He was a Loyalist who came to Canada in 1784. He received a crown grant of 210 acres of land in 1805 on what is now Sheppard Avenue, stretching from Yonge to Bathurst Street. It is speculated that Sheppard Avenue was named after him. Joseph died before the 1837 Rebellion but his widow was sympathetic to the cause and sheltered the rebel military commander Anthony Van Egmond after the defeat of the rebels. He was captured by troops who also attempted to burn the house, but local stories say that they were prevented from doing so by Joseph's wife, Catherine Shepard. This building now remains as a private home.",90 Burndale Ave.,NA,NA,NA,North York Historical Society,NA,A black and white historical photograph of a two-storey wooden house with a brick chimney behind a partial white picket fence with a large tree out front,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/JosephShepardHouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/JosephShepardHouse.jpg,Landscape,NA,NA,NA,699,"c(-79.416054, 43.76304)"
3385,North York,2,2,10,Historical Mini Tour - Willowdale,NA,NA,Elihu Pease House,Willowdale,NA,NA,Destination,"History, Architecture",NA,NA,"This house was built in 1834 and originally stood at 34 Avondale Ave. Elihu Pease was a tanner who built a tannery on his property south of Sheppard Avenue. He was a son-in-law of Jacob Cummer, the founder of Willowdale.",20 Harrison Garden Blvd.,NA,NA,NA,NA,NA,A two-storey brick Gothic revival-style house has a stairs to the front entrance and a paved walkway which runs through a garden of flowers and bushes,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/ElihuPeaseHouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/ElihuPeaseHouse.jpg,Landscape,NA,NA,NA,700,"c(-79.40868, 43.757357)"
3386,North York,2,2,11,Historical Mini Tour - Willowdale,NA,NA,Zion Schoolhouse,Willowdale,NA,NA,Explore More,"History, Architecture",NA,NA,"Zion Schoolhouse, built in 1869, is the last unaltered one-room schoolhouse left in North York. It was built by the citizens of the surrounding farming community of L'Amaroux. One-room schoolhouses represent the first organized, publicly-funded and accessible system of education in Canada. Political and industrial world leaders in the 1950s and 1960s such as Lester B. Pearson (Prime Minister and Nobel Peace Prize recipient) and H. R. MacMillan (founder of MacMillan-Bloedel, a multi-billion-dollar forestry company) had their education in humble, one-room schoolhouses like this one. It is now one of 10 historic museums operated by the City of Toronto.",1091 Finch Ave. E.,NA,NA,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/zion-schoolhouse/,NA,NA,"A red brick one-storey schoolhouse on a grassy lot behind a flower garden features a chimney, three tall windows and a small bell tower on the roof",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/ZionSchoolhouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/ZionSchoolhouse.jpg,Landscape,NA,NA,NA,701,"c(-79.363428, 43.790412)"
3387,North York,2,2,12,Historical Mini Tour - Willowdale,NA,NA,Zion Church Cultural Centre,Willowdale,NA,NA,Explore More,"History, Architecture",NA,NA,"Originally the Zion Primitive Methodist Church built in 1873, Zion Church Cultural Centre and its cemetery plot are two of the few remaining reminders of the 19th century farming communities of L'Amaroux. The Church is an example of Ontario Gothic style and was designated a heritage property under the Ontario Heritage Act. An addition was built in 1997-1998. A closed cemetery remains on the property. Today the Church is surrounded by urban sprawl, though it still stands on the highest elevated ground in Toronto. Zion Church is now owned and operated by the City of Toronto.",1650 Finch Ave. E.,NA,NA,https://www.toronto.ca/explore-enjoy/history-art-culture/cultural-centres-galleries/zion-church-cultural-centre/,NA,NA,The one and a half storey red brick Zion Church on a grassy lot features several arch windows and a small bell tower on the roof,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/ZionChurch.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/ZionChurch.jpg,Landscape,NA,NA,NA,702,"c(-79.352671, 43.793417)"
3388,North York,2,3,0,Historical Mini Tour - York Mills,NA,G,Historical Mini Tour - York Mills,York Mills,Walk,1 hour,Tour Description,History,Take the Line 1 Yonge-University subway to York Mills station. Head north on Yonge Street on the west side of the road.,Take Highway 401 and exit at Yonge Street. Drive south on Yonge Street.,"From restaurants housed in historic buildings to the home of an artist that documented Canadian scenes, this mini tour features art and buildings dating back to the 1830s.",NA,NA,NA,NA,NA,NA,An illustrated map featuring cultural and historical landmarks near the intersection of Yonge Street where Wilson Avenue becomes York Mills Road,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/Loop2_Tour3.png,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/North_York_Web_Photos/thumbs/Loop2_Tour3.png,Portrait,NA,NA,NA,703,"c(-79.407521, 43.747332)"
